order_id	customer_id	order_ts	status	currency	total_amount_text	utm_json	updated_at
o_1179	c_0109	15/03/2025 16:20	PAID	USD	$9.77	{"source": "search", "medium": "cpc", "campaign": "brand"}	15/03/2025 15:41
o_1180	c_0096	2025-03-16T17:46:01Z	paid	EUR	€ 30.05	{"source": "display", "medium": "display", "campaign": "brand"}	16/03/2025 16:58
o_1181	c_0316	2025-03-16T08:41:22Z	paid	USD	$135.43	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	16/03/2025 14:24
o_1182	c_0041	16/03/2025 12:01	paid	gbp	£646.93	{"source": "search", "medium": "cpc", "campaign": "awareness"}	16/03/2025 09:38
o_1183	c_0683	2025/03/16 20:52:05-0500	PAID	usd	USD 117.82	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	16/03/2025 21:03
o_1184	c_0363	2025/03/16 11:34:06-0500	paid	usd	32.36	{"source": "email", "medium": "email", "campaign": "promo"}	16/03/2025 22:14
o_1185	c_0636	2025-03-16T14:41:50Z	Refunded	USD	365.77	{"source": "email", "medium": "email", "campaign": "promo"}	16/03/2025 10:18
o_1186	c_0251	2025-03-17T15:11:48Z	PAID	EUR	EUR 74.58	{"source": "email", "medium": "email", "campaign": "newsletter"}	17/03/2025 13:03
o_1187	c_0423	2025/03/17 20:34:10-0500	PAID	USD	19,16	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	17/03/2025 16:44
o_1188	c_0274	2025-03-17T08:53:31Z	PAID	usd	USD 308.35	{"source": "email", "medium": "email", "campaign": "newsletter"}	17/03/2025 13:12
o_1189	c_0341	2025-03-17T16:25:59Z	PAID	cad	C$330.25	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	17/03/2025 22:03
o_1190	c_0433	2025-03-17T13:39:58Z	paid	GBP	£26.97	{"source": "email", "medium": "email", "campaign": "prospecting"}	17/03/2025 16:54
o_1191	c_0719	2025/03/17 21:18:09-0500	paid	cad	CAD 125.92	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	17/03/2025 19:27
o_1192	c_0617	2025/03/17 12:43:16-0500	paid	USD	117.05	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	17/03/2025 18:11
o_1193	c_0205	2025-03-17T21:45:51Z	PAID	USD	USD 15.43	{"source": "email", "medium": "email", "campaign": "newsletter"}	17/03/2025 15:36
o_1194	c_0575	2025/03/17 15:21:03-0500	paid	USD	$325.70	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	17/03/2025 15:49
o_1195	c_0045	2025-03-17T15:29:44Z	PAID	usd	$368.81	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	17/03/2025 14:27
o_1196	c_0198	17/03/2025 07:14	paid	USD	USD 18.52	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	17/03/2025 14:21
o_1197	c_0337	2025/03/17 12:43:52-0500	Refunded	EUR	€ 206.25	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	17/03/2025 11:12
o_1198	c_0072	2025/03/17 16:06:52-0500	Cancelled	EUR	EUR 79.50	{"source": "search", "medium": "cpc", "campaign": "brand"}	17/03/2025 19:28
o_1199	c_0360	2025-03-17T17:07:33Z	PAID	USD	$464.36	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	17/03/2025 17:24
o_1200	c_0522	2025/03/17 17:11:39-0500	paid	USD	$600.34	{"source": "email", "medium": "email", "campaign": "newsletter"}	17/03/2025 15:49
o_1201	c_0550	2025-03-18T18:24:27Z	PAID	EUR	€ 118.58	{"source": "paid_social", "medium": "paid_social", "campaign": "promo"}	18/03/2025 13:48
o_1202	c_0029	18/03/2025 18:59	PAID	EUR	EUR 212.52	{"source": "email", "medium": "email", "campaign": "prospecting"}	18/03/2025 10:25
o_1203	c_0268	18/03/2025 17:51	Refunded	USD	$31.92	{"source": "display", "medium": "display", "campaign": "retargeting"}	18/03/2025 19:50
o_1204	c_0595	2025-03-18T13:56:09Z	Cancelled	USD	$207.71	{"source": "email", "medium": "email", "campaign": "prospecting"}	18/03/2025 08:15
o_1205	c_0147	2025-03-18T16:13:29Z	paid	USD	USD 190.44	{"source": "display", "medium": "display", "campaign": "retargeting"}	18/03/2025 21:33
o_1206	c_0354	2025-03-18T12:38:54Z	PAID	GBP	GBP 618.48	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/03/2025 11:00
o_1207	c_0469	2025-03-18T15:42:50Z	PAID	USD	214.55	{"source": "display", "medium": "display", "campaign": "awareness"}	18/03/2025 13:17
o_1208	c_0119	18/03/2025 09:05	PAID	EUR	€ 180.59	{"source": "search", "medium": "cpc", "campaign": "brand"}	18/03/2025 11:32
o_1209	c_0195	2025-03-18T14:18:32Z	Fulfilled	usd	$117.58	{"source": "search", "medium": "cpc", "campaign": "brand"}	18/03/2025 17:25
o_1210	c_0634	2025/03/18 07:09:11-0500	PAID	USD	58,90	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/03/2025 15:49
o_1211	c_0533	2025-03-18T07:45:33Z	PAID	CAD	CAD 45.30	{"source": "display", "medium": "display", "campaign": "retargeting"}	18/03/2025 08:12
o_1212	c_0704	2025/03/18 12:52:09-0500	paid	eur	€ 540.72	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	18/03/2025 16:25
o_1213	c_0202	2025/03/18 19:08:32-0500	PAID	usd	408.57	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	18/03/2025 09:22
o_1214	c_0072	2025-03-19T20:39:49Z	PAID	EUR	EUR 200.27	{"source": "email", "medium": "email", "campaign": "nonbrand"}	19/03/2025 17:35
o_1215	c_0485	2025-03-19T17:45:19Z	Fulfilled	USD	USD 174.61	{"source": "email", "medium": "email", "campaign": "nonbrand"}	19/03/2025 21:04
o_1216	c_0322	2025/03/19 19:19:46-0500	paid	USD	$764.15	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	19/03/2025 17:24
o_1217	c_0520	2025-03-19T14:03:50Z	Fulfilled	USD	$617.08	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	19/03/2025 13:16
o_1218	c_0419	2025-03-19T21:49:14Z	Cancelled	usd	USD 133.81	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/03/2025 18:19
o_1219	c_0577	2025/03/19 11:02:58-0500	Cancelled	CAD	310.72	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	19/03/2025 10:54
o_1220	c_0303	2025-03-19T20:35:30Z	PAID	usd	$20.93	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	19/03/2025 18:46
o_1221	c_0131	2025-03-19T08:37:23Z	paid	USD	57.38	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	19/03/2025 16:14
o_1222	c_0431	2025-03-19T18:31:57Z	PAID	USD	USD 224.32	{"source": "email", "medium": "email", "campaign": "nonbrand"}	19/03/2025 21:03
o_1223	c_0550	2025/03/19 17:29:36-0500	paid	EUR	EUR 247.55	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	19/03/2025 22:55
o_1224	c_0223	2025-03-19T16:12:53Z	Fulfilled	USD	$307.02	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	19/03/2025 18:34
o_1225	c_0583	2025-03-19T16:18:35Z	paid	USD	$86.30	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/03/2025 20:14
o_1226	c_0416	2025-03-19T07:31:40Z	Refunded	CAD	CAD 39.00	{"source": "search", "medium": "cpc", "campaign": "brand"}	19/03/2025 08:30
o_1227	c_0312	20/03/2025 08:32	Cancelled	USD	$94.80	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/03/2025 13:15
o_1228	c_0282	2025-03-20T10:43:35Z	PAID	usd	USD 364.07	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/03/2025 09:31
o_1229	c_0622	2025-03-20T15:56:02Z	Refunded	EUR	406,12	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/03/2025 20:14
o_1230	c_0330	2025-03-20T10:20:27Z	Fulfilled	USD	$613.69	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/03/2025 22:06
o_1231	c_0453	2025-03-20T17:17:44Z	Cancelled	USD	USD 189.26	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	20/03/2025 15:27
o_1232	c_0219	2025-03-20T18:46:41Z	PAID	USD	$57.34	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/03/2025 20:01
o_1233	c_0754	2025-03-20T12:58:27Z	paid	USD	USD 34.71	{"source": "email", "medium": "email", "campaign": "brand"}	20/03/2025 18:04
o_1234	c_0675	2025-03-20T11:45:51Z	PAID	USD	$316.06	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/03/2025 17:16
o_1235	c_0528	2025/03/20 15:54:18-0500	PAID	USD	USD 717.56	{"source": "email", "medium": "email", "campaign": "newsletter"}	20/03/2025 08:54
o_1236	c_0635	2025-03-20T09:58:34Z	paid	USD	$515.83	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	20/03/2025 21:02
o_1237	c_0419	2025-03-20T21:57:22Z	PAID	USD	USD 314.99	{"source": "email", "medium": "email", "campaign": "brand"}	20/03/2025 14:00
o_1238	c_0151	2025/03/20 17:22:22-0500	PAID	USD	$312.83	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	20/03/2025 20:59
o_1239	c_0251	2025-03-20T13:30:50Z	paid	EUR	291,54	{"source": "email", "medium": "email", "campaign": "brand"}	20/03/2025 22:13
o_1240	c_0595	2025-03-21T12:46:00Z	PAID	USD	$10.99	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	21/03/2025 10:37
o_1241	c_0792	2025-03-21T20:38:20Z	Fulfilled	USD	$175.75	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	21/03/2025 14:13
o_1242	c_0200	2025/03/21 09:07:45-0500	Fulfilled	USD	USD 253.24	{"source": "email", "medium": "email", "campaign": "brand"}	21/03/2025 19:26
o_1243	c_0714	2025-03-21T15:27:57Z	paid	USD	USD 10.70	{"source": "email", "medium": "email", "campaign": "nonbrand"}	21/03/2025 13:52
o_1244	c_0507	21/03/2025 14:05	Refunded	USD	22.16	{"source": "email", "medium": "email", "campaign": "nonbrand"}	21/03/2025 11:51
o_1245	c_0250	2025-03-21T11:28:54Z	Fulfilled	eur	€ 26.56	{"source": "email", "medium": "email", "campaign": "brand"}	21/03/2025 10:24
o_1246	c_0672	2025-03-21T13:34:22Z	paid	GBP	578.7	{"source": "search", "medium": "cpc", "campaign": "awareness"}	21/03/2025 08:47
o_1247	c_0010	2025-03-21T15:39:20Z	PAID	USD	$205.38	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	21/03/2025 12:25
o_1248	c_0181	2025/03/21 17:37:32-0500	Cancelled	USD	USD 319.50	{"source": "display", "medium": "display", "campaign": "retargeting"}	21/03/2025 11:44
o_1249	c_0650	2025-03-21T17:07:24Z	PAID	USD	USD 12.02	{"source": "email", "medium": "email", "campaign": "brand"}	21/03/2025 12:42
o_1250	c_0052	2025-03-21T09:30:41Z	paid	GBP	GBP 16.76	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	21/03/2025 19:29
o_1251	c_0256	2025-03-21T18:10:08Z	Refunded	GBP	GBP 163.28	{"source": "search", "medium": "cpc", "campaign": "promo"}	21/03/2025 15:38
o_1252	c_0476	2025-03-21T09:21:46Z	PAID	USD	USD 215.27	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	21/03/2025 11:45
o_1253	c_0655	2025-03-21T21:02:02Z	PAID	USD	USD 203.95	{"source": "display", "medium": "display", "campaign": "retargeting"}	21/03/2025 17:49
o_1254	c_0325	2025-03-21T09:26:49Z	PAID	usd	$409.20	{"source": "email", "medium": "email", "campaign": "brand"}	21/03/2025 17:36
o_1255	c_0437	2025-03-22T15:07:38Z	paid	USD	$71.01	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	22/03/2025 18:03
o_1256	c_0762	22/03/2025 08:27	paid	GBP	£293.08	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/03/2025 19:42
o_1257	c_0266	2025-03-22T12:24:27Z	PAID	USD	$540.46	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	22/03/2025 17:51
o_1258	c_0785	2025-03-22T10:47:54Z	PAID	CAD	CAD 23.00	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	22/03/2025 11:57
o_1259	c_0584	2025-03-22T09:43:26Z	PAID	USD	USD 422.66	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	22/03/2025 19:30
o_1260	c_0286	2025-03-22T09:26:31Z	paid	USD	104.41	{"source": "search", "medium": "cpc", "campaign": "prospecting"}	22/03/2025 19:26
o_1261	c_0080	2025-03-22T21:13:23Z	PAID	USD	USD 258.56	{"source": "search", "medium": "cpc", "campaign": "brand"}	22/03/2025 20:14
o_1262	c_0293	2025-03-22T21:25:55Z	paid	USD	USD 183.55	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	22/03/2025 08:50
o_1263	c_0344	2025-03-23T19:03:46Z	PAID	usd	USD 136.03	{"source": "paid_social", "medium": "paid_social", "campaign": "awareness"}	23/03/2025 19:57
o_1264	c_0083	2025-03-23T10:10:18Z	paid	EUR	€ 668.37	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	23/03/2025 17:47
o_1265	c_0272	2025-03-23T19:05:58Z	paid	USD	$23.81	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	23/03/2025 14:04
o_1266	c_0785	2025/03/23 11:05:38-0500	Refunded	cad	227,46	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	23/03/2025 13:50
o_1267	c_0425	23/03/2025 15:25	PAID	usd	$38.23	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	23/03/2025 22:13
o_1268	c_0390	2025/03/23 16:07:48-0500	Refunded	CAD	C$36.37	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	23/03/2025 14:24
o_1269	c_0554	2025-03-23T12:42:54Z	Fulfilled	EUR	9,29	{"source": "email", "medium": "email", "campaign": "brand"}	23/03/2025 18:10
o_1270	c_0076	2025-03-23T10:59:08Z	PAID	EUR	EUR 96.82	{"source": "email", "medium": "email", "campaign": "brand"}	23/03/2025 08:03
o_1271	c_0431	2025/03/23 11:24:35-0500	paid	USD	USD 196.57	{"source": "email", "medium": "email", "campaign": "brand"}	23/03/2025 15:53
o_1272	c_0785	23/03/2025 21:16	Refunded	CAD	C$18.85	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	23/03/2025 19:22
o_1273	c_0784	24/03/2025 19:35	paid	USD	USD 286.67	{"source": "display", "medium": "display", "campaign": "retargeting"}	24/03/2025 10:59
o_1274	c_0566	2025-03-24T15:52:29Z	Fulfilled	CAD	C$19.88	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	24/03/2025 16:23
o_1275	c_0419	2025-03-24T21:48:02Z	PAID	USD	$162.90	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	24/03/2025 12:28
o_1276	c_0772	2025-03-24T21:10:23Z	PAID	USD	$38.58	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	24/03/2025 20:07
o_1277	c_0430	2025-03-24T19:09:13Z	PAID	USD	$46.01	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	24/03/2025 17:51
o_1278	c_0766	2025-03-24T16:40:18Z	PAID	EUR	€ 466.82	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	24/03/2025 17:09
o_1279	c_0560	2025-03-24T17:33:29Z	PAID	eur	€ 258.49	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	24/03/2025 21:40
o_1280	c_0256	2025-03-24T09:57:59Z	PAID	gbp	105.85	{"source": "display", "medium": "display", "campaign": "retargeting"}	24/03/2025 13:44
o_1281	c_0567	2025-03-24T07:36:52Z	paid	USD	$17.55	{"source": "display", "medium": "display", "campaign": "retargeting"}	24/03/2025 21:32
o_1282	c_0399	2025-03-24T12:24:12Z	Fulfilled	EUR	€ 525.02	{"source": "display", "medium": "display", "campaign": "retargeting"}	24/03/2025 13:13
o_1283	c_0202	2025-03-24T16:30:49Z	paid	USD	USD 12.63	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	24/03/2025 22:37
o_1284	c_0131	2025/03/25 12:21:39-0500	paid	USD	399,16	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	25/03/2025 08:55
o_1285	c_0404	2025-03-25T08:46:36Z	Fulfilled	GBP	£145.89	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	25/03/2025 21:36
o_1286	c_0578	25/03/2025 12:17	PAID	CAD	C$393.73	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	25/03/2025 19:04
o_1287	c_0028	2025-03-25T16:43:43Z	PAID	USD	$214.66	{"source": "display", "medium": "display", "campaign": "prospecting"}	25/03/2025 10:30
o_1288	c_0714	25/03/2025 17:45	paid	USD	19.41	{"source": "email", "medium": "email", "campaign": "newsletter"}	25/03/2025 12:20
o_1289	c_0139	2025/03/25 19:46:36-0500	PAID	USD	29.2	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	25/03/2025 08:04
o_1290	c_0187	25/03/2025 19:05	Fulfilled	USD	97,12	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	25/03/2025 13:13
o_1291	c_0389	2025-03-25T17:26:55Z	paid	USD	$125.03	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	25/03/2025 10:05
o_1292	c_0217	2025-03-25T11:04:26Z	PAID	USD	$12.76	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	25/03/2025 08:19
o_1293	c_0335	2025-03-25T07:08:13Z	PAID	gbp	GBP 119.01	{"source": "display", "medium": "display", "campaign": "prospecting"}	25/03/2025 12:47
o_1294	c_0780	2025-03-25T13:18:37Z	PAID	USD	201.09	{"source": "paid_social", "medium": "paid_social", "campaign": "brand"}	25/03/2025 13:25
o_1295	c_0771	2025-03-25T07:22:09Z	PAID	USD	$96.43	{"source": "paid_social", "medium": "paid_social", "campaign": "promo"}	25/03/2025 19:16
o_1296	c_0084	2025-03-25T07:57:41Z	PAID	GBP	GBP 31.70	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	25/03/2025 16:40
o_1297	c_0792	2025/03/25 16:28:23-0500	paid	USD	USD 17.03	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	25/03/2025 14:47
o_1298	c_0070	26/03/2025 16:39	PAID	USD	217.15	{"source": "search", "medium": "cpc", "campaign": "brand"}	26/03/2025 14:35
o_1299	c_0230	2025-03-26T21:44:27Z	PAID	USD	$580.94	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	26/03/2025 20:03
o_1300	c_0071	2025-03-26T15:41:12Z	PAID	USD	$283.51	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	26/03/2025 15:45
o_1301	c_0773	2025/03/26 07:37:04-0500	PAID	GBP	GBP 37.12	{"source": "display", "medium": "display", "campaign": "awareness"}	26/03/2025 19:12
o_1302	c_0268	2025/03/26 16:25:16-0500	paid	usd	46,39	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	26/03/2025 18:27
o_1303	c_0021	2025-03-26T08:29:12Z	paid	usd	$154.64	{"source": "search", "medium": "cpc", "campaign": "brand"}	26/03/2025 21:01
o_1304	c_0157	2025-03-26T12:38:54Z	PAID	USD	91,91	{"source": "search", "medium": "cpc", "campaign": "brand"}	26/03/2025 20:55
o_1305	c_0714	26/03/2025 11:46	PAID	USD	$114.34	{"source": "display", "medium": "display", "campaign": "awareness"}	26/03/2025 14:12
o_1306	c_0578	26/03/2025 14:13	Fulfilled	CAD	CAD 45.52	{"source": "search", "medium": "cpc", "campaign": "nonbrand"}	26/03/2025 20:59
o_1307	c_0477	26/03/2025 16:29	paid	EUR	EUR 319.87	{"source": "paid_social", "medium": "paid_social", "campaign": "newsletter"}	26/03/2025 12:48
o_1308	c_0263	2025/03/26 13:54:07-0500	paid	eur	117.99	{"source": "email", "medium": "email", "campaign": "promo"}	26/03/2025 19:48
o_1309	c_0191	26/03/2025 19:30	Fulfilled	USD	562.94	{"source": "search", "medium": "cpc", "campaign": "brand"}	26/03/2025 17:49
o_1310	c_0187	2025-03-26T09:42:01Z	PAID	USD	$346.07	{"source": "paid_social", "medium": "paid_social", "campaign": "retargeting"}	26/03/2025 16:55
o_1311	c_0033	2025-03-27T17:27:37Z	Refunded	usd	369.93	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	27/03/2025 12:04
o_1312	c_0694	2025/03/27 19:11:07-0500	PAID	USD	312,98	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	27/03/2025 11:58
o_1313	c_0733	2025/03/27 17:08:16-0500	PAID	USD	USD 137.11	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 12:34
o_1314	c_0078	2025/03/27 16:01:12-0500	paid	USD	$319.39	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 22:09
o_1315	c_0249	2025/03/27 14:12:29-0500	PAID	usd	USD 192.34	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 17:53
o_1316	c_0708	2025-03-27T13:08:34Z	PAID	usd	USD 147.66	{"source": "paid_social", "medium": "paid_social", "campaign": "prospecting"}	27/03/2025 21:38
o_1317	c_0124	2025/03/27 07:28:14-0500	PAID	USD	$176.21	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 08:20
o_1318	c_0043	2025-03-27T18:25:03Z	paid	EUR	EUR 152.73	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 19:20
o_1319	c_0439	2025/03/27 09:52:36-0500	PAID	USD	$410.58	{"source": "search", "medium": "cpc", "campaign": "brand"}	27/03/2025 17:17
o_1320	c_0071	2025-03-27T18:54:20Z	PAID	USD	$16.95	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 18:39
o_1321	c_0675	2025/03/27 17:06:34-0500	paid	USD	USD 394.04	{"source": "search", "medium": "cpc", "campaign": "brand"}	27/03/2025 10:20
o_1322	c_0013	2025-03-27T21:26:12Z	PAID	EUR	€ 11.65	{"source": "search", "medium": "cpc", "campaign": "brand"}	27/03/2025 22:54
o_1323	c_0502	2025-03-27T09:00:30Z	Fulfilled	USD	$98.21	{"source": "paid_social", "medium": "paid_social", "campaign": "nonbrand"}	27/03/2025 21:17
o_1324	c_0444	2025/03/27 08:51:57-0500	PAID	GBP	GBP 373.31	{"source": "search", "medium": "cpc", "campaign": "retargeting"}	27/03/2025 15:28
